date,month,year,country,customer_name,group_1,group_2,packaging,rm_size,soup,order_unit,order_cups,cups_per_unit,production
27,05,2026,Malay,CPM Malaysia,R-Wonton egg past,Raw Wonton,126g*18in,S,TYTB3C 30G,100,1800,18.0,
01,06,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,750g*10inner,S,ซุปซอง 5g.,775,7750,10.0,
01,06,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,750g*10inner,S,ซุปซอง 5g.,585,5850,10.0,
01,06,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,766,7660,10.0,
01,06,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,1290,12900,10.0,
27,05,2026,Malay,CPM Malaysia,Wonton,Cooked Wonton,145g*24,M,Regular,1000,24000,24.0,
27,05,2026,Malay,CPM Malaysia,Wonton+TY,Cooked Wonton,115g*24,M,TYTB3C 30G,950,22800,24.0,
25,05,2026,Korea,Consumer Package Commerce,Minced ND,Cooked Wonton,231g*12,BK,Regular,2500,30000,12.0,
,05,2026,MTFS,CPFGS,E+NDเส้นมัน+หมาล่า,Cooked Wonton,250g*3ถ้วย*6ถุง,SS,หมาล่า,2500,45000,18.0,
,05,2026,.7-11,ถ้วยใหม่,Wonton,Cooked Wonton,130g*24,SS,Regular,180,4320,24.0,
,06,2026,.7-11,ถ้วยใหม่,Wonton,Cooked Wonton,130g*24,SS,Regular,2464,59136,24.0,
28,05,2026,New Zealand,"Lim Brothers Import&Export Co.,Ltd.",Wonton ND+V,Cooked Wonton,305g*8,HC,Regular,650,5200,8.0,
28,05,2026,AUS,CPF Australia Pty Ltd.(Woolworth),Wonton ND+V,Cooked Wonton,305g*5,HC,Regular,5076,25380,5.0,
28,05,2026,AUS,CPF Australia Pty Ltd.(Woolworth),Minced ND+V+TK,Cooked Wonton,302g*5,BK,Tomkha+CM,5076,25380,5.0,
,05,2026,.7-11,CPFGS,Wonton ND+เย็นตาโฟ,Cooked Wonton,225g*12,BK,เย็นตาโฟ,1242,14904,12.0,
,06,2026,.7-11,CPFGS,Wonton ND+เย็นตาโฟ,Cooked Wonton,225g*12,BK,เย็นตาโฟ,250,3000,12.0,
,06,2026,.7-11,ถ้วยใหม่,Wonton,Cooked Wonton,130g*24,SS,Regular,1867,44808,24.0,
26,05,2026,Denmark,CPF DENMARK,Minced ND+หมาล่า,Cooked Wonton,130g*12ถ้วย,BK,หมาล่า,4080,48960,12.0,
09,07,2026,AUS,CPF Australia Pty Ltd.(Woolworth),Wonton ND+V,Cooked Wonton,305g*5,HC,Regular,5076,25380,5.0,
04,06,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,308g*6c*6in,HC,Regular,792,28512,36.0,
11,06,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,308g*6c*6in,HC,Regular,792,28512,36.0,
18,06,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,308g*6c*6in,HC,Regular,792,28512,36.0,
26,05,2026,Denmark,CPF DENMARK,Minced ND+TK,Cooked Wonton,130g*12ถ้วย,BK,Tomkha+CM,4080,48960,12.0,
09,06,2026,Denmark,CPF DENMARK,Minced ND+V+TK,Cooked Wonton,240g*12ถ้วย,BK,Tomkha+CM,2660,31920,12.0,
16,06,2026,Denmark,CPF DENMARK,Minced ND+V+TK,Cooked Wonton,240g*12ถ้วย,BK,Tomkha+CM,2660,31920,12.0,
,06,2026,.7-11,ถ้วยใหม่,Wonton,Cooked Wonton,130g*24,SS,Regular,3858,92592,24.0,
,06,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,145g*12,M,Regular,12,144,12.0,
,06,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,145g*12,M,Regular,3100,37200,12.0,
,06,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton NDE,Cooked Wonton,226g*12,M,Regular,500,6000,12.0,
,06,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,5100,122400,24.0,
26,05,2026,Denmark,CPF DENMARK,Minced ND+TY,Cooked Wonton,130g*12ถ้วย,BK,TYANSSG+CM,4080,48960,12.0,
09,06,2026,Denmark,CPF DENMARK,Minced ND+V+TY,Cooked Wonton,240g*12ถ้วย,BK,TYANSSG+CM,2660,31920,12.0,
16,06,2026,Denmark,CPF DENMARK,Minced ND+V+TY,Cooked Wonton,240g*12ถ้วย,BK,TYANSSG+CM,2660,31920,12.0,
25,05,2026,Taiwan,CP TAIWAN,R-Wonton no egg,Raw Wonton,154g*40inner,M,ซุปซอง 5g.,1302,52080,40.0,
,05,2026,MTFS,CPFGS,Wonton ND+เย็นตาโฟ,Cooked Wonton,225g*12,BK,เย็นตาโฟ,1500,18000,12.0,
,06,2026,MTFS,CPFGS,Wonton ND+เย็นตาโฟ,Cooked Wonton,225g*12,BK,เย็นตาโฟ,118,1416,12.0,
16,06,2026,UK,Westbridge Foods Limited (One UK),Wonton,Cooked Wonton,148g*6c*6in,HC,Regular,1288,46368,36.0,
16,06,2026,Germany,CPF Distribution (under Paulsen Food),Minced ND+V+TY,Cooked Wonton,302g*12,BK,TYEXSG+CO,1139,13668,12.0,
18,06,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V+TY,Cooked Wonton,307g*4c*6in,M,TYEXSG+CO,390,9360,24.0,
02,07,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V+TY,Cooked Wonton,307g*4c*6in,M,TYEXSG+CO,390,9360,24.0,
16,06,2026,Ireland,Westbridge Foods Limited (One UK),Wonton+TY,Cooked Wonton,147g*8,M,TYEXSG+CO,1100,8800,8.0,
25,05,2026,Taiwan,CP TAIWAN,R-Wonton no egg,Raw Wonton,154g*40inner,M,ซุปซอง 5g.,322,12880,40.0,
23,06,2026,SG,CP FOODS SINGAPORE PTE. LTD,R-Wonton egg past,Raw Wonton,154g*20in,S,ซุปซอง 5g.,1000,20000,20.0,
23,06,2026,SG,CP FOODS SINGAPORE PTE. LTD,R-Wonton egg past,Raw Wonton,194g*20in,JB,ซุปซอง 5g.,250,5000,20.0,
23,06,2026,SG,CP FOODS SINGAPORE PTE. LTD,R-Wonton egg past,Raw Wonton,126g*18in,S,TYTB3C 30G,400,7200,18.0,
23,06,2026,SG,CP FOODS SINGAPORE PTE. LTD,R-Minced egg past,Raw Wonton,90g*18in,BK,ซุปซอง 5g.,500,9000,18.0,
10,06,2026,Laos,บริษัท ปิก้าเทรดดิ้ง จำกัด,E+Wonton,Cooked Wonton,145g*12,M,Regular,200,2400,12.0,
,06,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,4900,117600,24.0,
,06,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,65,1560,24.0,
16,06,2026,Denmark,CPF DENMARK,Minced ND+หมาล่า,Cooked Wonton,240g*12ถ้วย,BK,หมาล่า,2660,31920,12.0,
,05,2026,MTFS,CPFGS,E+NDเส้นมัน+หมาล่า,Cooked Wonton,250g*12,SS,หมาล่า,800,9600,12.0,
,06,2026,.7-11,CPFGS,E+NDเส้นมัน+หมาล่า,Cooked Wonton,250g*24,SS,หมาล่า,2400,57600,24.0,
16,06,2026,Ireland,Westbridge Foods Limited (One UK),Minced ND+Kee Mao,Cooked Wonton,300g*6,BK,Kee Mao,1300,7800,6.0,
18,06,2026,AUS,CPF Australia Pty Ltd.(Woolworth),Minced ND+Kee Mao,Cooked Wonton,283g*5,BK,Kee Mao,5076,25380,5.0,
27,07,2026,UK,Food Fellas,Wonton ND,Cooked Wonton,258g*8,HC,Regular,900,7200,8.0,
23,06,2026,SG,CP FOODS SINGAPORE PTE. LTD,Wonton ND+V,Cooked Wonton,219g*24,HC,ซุปซอง 10g.,250,6000,24.0,
16,07,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,308g*6c*6in,HC,Regular,792,28512,36.0,
16,06,2026,Germany,CPF Distribution (under Paulsen Food),Minced ND+V+TK,Cooked Wonton,302g*12,BK,Tomkha+CM,1139,13668,12.0,
25,06,2026,AUS,CPF Australia Pty Ltd.(Woolworth),Minced ND+V+TK,Cooked Wonton,302g*5,BK,Tomkha+CM,5076,25380,5.0,
24,06,2026,China,"CP Global Supply Chain (Guangdong) Co., Ltd.",R-Wonton no egg,Raw Wonton,154g*20in,S,ซุปซอง 5g.,1386,27720,20.0,
25,06,2026,UK,Westbridge Foods Limited (One UK),Minced ND+V+น้ำราดเป็ด,Cooked Wonton,320g*12ถ้วย,BK,น้ำราดเป็ด,2278,27336,12.0,
,06,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,Wonton ND,Cooked Wonton,227g*12,SS,MK,2432,29184,12.0,
30,06,2026,Belgium,CPF EUROPE S.A.,R-Wonton no egg,Raw Wonton,630g*10inner,M,ซุปซอง 5g.,600,6000,10.0,
,06,2026,MTFS,CPFGS,Wonton ND+เย็นตาโฟ,Cooked Wonton,225g*12,BK,เย็นตาโฟ,682,8184,12.0,
23,06,2026,SG,CP FOODS SINGAPORE PTE. LTD,Wonton +TY,Cooked Wonton,115g*24,M,TYTB3C 30G,250,6000,24.0,
,06,2026,.7-11,ถ้วยใหม่,Wonton,Cooked Wonton,130g*24,SS,Regular,145,3480,24.0,
,06,2026,.7-11,ถ้วยใหม่,Wonton,Cooked Wonton,130g*24,SS,Regular,1243,29832,24.0,
07,07,2026,Malay,CPM Malaysia,R-Wonton egg past,Raw Wonton,126g*18in,S,TYTB3C 30G,150,2700,18.0,
07,07,2026,Malay,CPM Malaysia,R-Wonton egg past,Raw Wonton,154g*20inner,S,ซุปซอง 5g.,150,3000,20.0,
06,07,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,564,5640,10.0,
,06,2026,.7-11,ถ้วยใหม่,Wonton,Cooked Wonton,130g*24,SS,Regular,835,20040,24.0,
27,07,2026,UK,Food Fellas,Wonton +TY,Cooked Wonton,147g*8,M,TYEXSG+CO,600,4800,8.0,
04,07,2026,UK,Westbridge Foods Limited (One UK),Wonton+TY,Cooked Wonton,147g*8,M,TYEXSG+CO,5148,41184,8.0,
27,07,2026,UK,Food Fellas,Wonton ND+BC+TY,Cooked Wonton,307g*8,M,TYEXSG+CO,650,5200,8.0,
16,07,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V+TY,Cooked Wonton,307g*4c*6in,M,TYEXSG+CO,390,9360,24.0,
30,06,2026,AUS,CPF Australia Pty Ltd.,Minced ND+V+TY,Cooked Wonton,302g*8,BK,TYEXSG+CO,400,3200,8.0,
30,07,2026,New Zealand,"Lim Brothers Import&Export Co.,Ltd.",Minced ND+V+TY,Cooked Wonton,302g*8,BK,TYEXSG+CO,80,640,8.0,
06,07,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,646,6460,10.0,
01,07,2026,CAN,Bellisio Foods Canada,Minced ND,Cooked Wonton,258g*12,BK,Regular,2600,31200,12.0,
,07,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton NDE,Cooked Wonton,226g*12,M,Regular,500,6000,12.0,
,06,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Minced NDE,Cooked Wonton,191g*12,BK,Regular,250,3000,12.0,
,07,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Minced NDE,Cooked Wonton,191g*12,BK,Regular,200,2400,12.0,
,08,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Minced NDE,Cooked Wonton,191g*12,BK,Regular,32,384,12.0,
,06,2026,MTFS,CPFGS,E+NDเส้นมัน+หมาล่า,Cooked Wonton,250g*12,SS,หมาล่า,1000,12000,12.0,
,06,2026,MTFS,CPFGS,E+NDเส้นมัน+หมาล่า,Cooked Wonton,250g*12,SS,หมาล่า,500,6000,12.0,
,07,2026,.7-11,CPFGS,E+NDเส้นมัน+หมาล่า,Cooked Wonton,250g*24,SS,หมาล่า,405,9720,24.0,
06,07,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,626,6260,10.0,
06,07,2026,CAN,Bellisio Foods Canada,Minced ND,Cooked Wonton,258g*12,BK,Regular,2600,31200,12.0,
20,07,2026,CAN,Bellisio Foods Canada,Minced ND,Cooked Wonton,258g*12,BK,Regular,2024.5,24294,12.0,
27,07,2026,UK,Food Fellas,Minced ND+BC+LS,Cooked Wonton,315g*8,BK,Laksa,400,3200,8.0,
27,07,2026,UK,Food Fellas,Wonton +LS,Cooked Wonton,147g*8,M,Laksa,400,3200,8.0,
27,07,2026,UK,Food Fellas,Wonton,Cooked Wonton,145g*8,HC,Regular,900,19800,22.0,
07,07,2026,Malay,CPM Malaysia,Wonton,Cooked Wonton,145g*24,M,Regular,800,19200,24.0,
30,06,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,305g*8,HC,Regular,800,6400,8.0,
30,07,2026,New Zealand,"Lim Brothers Import&Export Co.,Ltd.",Wonton ND+V,Cooked Wonton,305g*8,HC,Regular,956,7648,8.0,
30,06,2026,Belgium,CPF EUROPE S.A.,Wonton ND+V,Cooked Wonton,309g*8,HC,Regular,1200,9600,8.0,
30,06,2026,Germany,CPF Distribution (under Paulsen Food),Wonton ND+V,Cooked Wonton,309g*12,S,Regular,2278,27336,12.0,
30,06,2026,AUS,CPF Australia Pty Ltd.,Minced ND+V+TK,Cooked Wonton,302g*8,BK,Tomkha+CM,250,2000,8.0,
30,07,2026,New Zealand,"Lim Brothers Import&Export Co.,Ltd.",Minced ND+V+TK,Cooked Wonton,302g*8,BK,Tomkha+CM,420,3360,8.0,
07,07,2026,Denmark,CPF DENMARK,Minced ND+V+TK,Cooked Wonton,240g*12ถ้วย,BK,Tomkha+CM,2660,31920,12.0,
06,07,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,220,2200,10.0,
13,07,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,404,4040,10.0,
06,07,2026,Netherlands,Westbridge Foods Limited (One UK),Wonton,Cooked Wonton,148g*6c*6in,HC,Regular,1288,46368,36.0,
07,07,2026,Malay,CPM Malaysia,Wonton+TY,Cooked Wonton,115g*24,M,TYTB3C 30G,950,22800,24.0,
13,07,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,632,6320,10.0,
27,07,2026,UK,Westbridge Foods Limited (One UK),Wonton,Cooked Wonton,148g*6c*6in,HC,Regular,1288,46368,36.0,
22,07,2026,USA,"Bellisio Foods, Inc.",Minced WT,Cooked Wonton,145g*8,BK,Regular,4200,19800,4.714285714285714,
08,07,2026,USA,"Bellisio Foods, Inc.",Minced WT,Cooked Wonton,145g*8,BK,Regular,400,19800,49.5,
04,08,2026,USA,"Bellisio Foods, Inc.",Minced WT,Cooked Wonton,145g*8,BK,Regular,300,19800,66.0,
13,07,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,638,6380,10.0,
23,07,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,308g*6c*6in,HC,Regular,792,28512,36.0,
30,07,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,308g*6c*6in,HC,Regular,792,28512,36.0,
07,07,2026,SG,CP FOODS SINGAPORE PTE. LTD,Wonton ND+V,Cooked Wonton,219g*24,HC,ซุปซอง 10g.,250,6000,24.0,
13,07,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,382,3820,10.0,
01,07,2026,5 Stars,CPFRF,EP+Wonton,Cooked Wonton,20 pcs*16,S,,92,,,
,06,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,1185,28440,24.0,
,07,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,3106,74544,24.0,
,07,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,145g*12,M,Regular,12,144,12.0,
,07,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,145g*12,M,Regular,2500,30000,12.0,
,07,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,1631,39144,24.0,
,07,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,90g*3B*6B,M,ซุปซอง 5g.,1000,18000,18.0,
,07,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,90g*3B*6B,M,ซุปซอง 5g.,1000,18000,18.0,
,07,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,90g*3B*6B,M,ซุปซอง 5g.,444,7992,18.0,
09,07,2026,CAN,Bellisio Foods Canada,Wonton ND+BC,Cooked Wonton,308g*6c*6in,HC,Y3,792,28512,36.0,
09,07,2026,CAN,Bellisio Foods Canada,Wonton ND+BC,Cooked Wonton,308g*6c*6in,HC,Y3,792,28512,36.0,
09,07,2026,CAN,Bellisio Foods Canada,Wonton ND+BC,Cooked Wonton,308g*6c*6in,HC,Y3,792,28512,36.0,
09,07,2026,CAN,Bellisio Foods Canada,Wonton ND+BC,Cooked Wonton,308g*6c*6in,HC,Y3,287,10332,36.0,
03,08,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,1261,12610,10.0,
08,07,2026,USA,"Bellisio Foods, Inc.",R-Wonton no egg,Raw Wonton,580g*10in,S,ซุปซอง 5g.,100,1000,10.0,
04,08,2026,USA,"Bellisio Foods, Inc.",R-Wonton no egg,Raw Wonton,580g*10in,S,ซุปซอง 5g.,100,1000,10.0,
03,08,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,795,7950,10.0,
08,07,2026,USA,"Bellisio Foods, Inc.",Minced ND,Cooked Wonton,258g*4c*6in,BK,Regular,945,22680,24.0,
04,08,2026,USA,"Bellisio Foods, Inc.",Minced ND,Cooked Wonton,258g*4c*6in,BK,Regular,1000,24000,24.0,
20,07,2026,CAN,Bellisio Foods Canada,Minced ND,Cooked Wonton,258g*12,BK,Regular,575.5,6906,12.0,
07,07,2026,SG,CP FOODS SINGAPORE PTE. LTD,Wonton,Cooked Wonton,145g*24,M,Regular,250,6000,24.0,
27,07,2026,UK,Food Fellas,Wonton +LS,Cooked Wonton,147g*8,M,Laksa,400,3200,8.0,
07,08,2026,SG,CP FOODS SINGAPORE PTE. LTD,R-Wonton egg past,Raw Wonton,154g*20in,S,ซุปซอง 5g.,1200,24000,20.0,
09,07,2026,CAN,Bellisio Foods Canada,Wonton ND+BC,Cooked Wonton,308g*6c*6in,HC,Y3,505,18180,36.0,
13,08,2026,CAN,Bellisio Foods Canada,Minced ND,Cooked Wonton,258g*12,BK,Regular,2600,31200,12.0,
14,07,2026,Denmark,CPF DENMARK,Minced ND+V+TY,Cooked Wonton,240g*12ถ้วย,BK,TYANSSG+CM,2660,31920,12.0,
,07,2026,.7-11,ถ้วยใหม่,E+Wonton,Cooked Wonton,135g*24,SS,Regular,5182,124368,24.0,
,07,2026,.7-11,ถ้วยใหม่,E+Wonton,Cooked Wonton,135g*24,SS,Regular,3612,86688,24.0,
,07,2026,.7-11,CPFGS,E+NDเส้นมัน+หมาล่า,Cooked Wonton,250g*24,SS,หมาล่า,1995,47880,24.0,
07,08,2026,SG,CP FOODS SINGAPORE PTE. LTD,R-Minced egg past,Raw Wonton,90g*18in,BK,ซุปซอง 5g.,500,9000,18.0,
10,08,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,903,9030,10.0,
07,08,2026,SG,CP FOODS SINGAPORE PTE. LTD,R-Wonton egg past,Raw Wonton,194g*20in,JB,ซุปซอง 5g.,250,5000,20.0,
10,08,2026,Korea,Consumer Package Commerce,R-Wonton egg past,Raw Wonton,630g*10inner,S,ซุปซอง 5g.,1153,11530,10.0,
09,07,2026,CAN,Bellisio Foods Canada,Wonton ND+BC,Cooked Wonton,308g*6c*6in,HC,Y3,172.38888888888889,6206,36.0,
04,08,2026,UK,Westbridge Foods Limited (One UK),Minced ND+Kee Mao,Cooked Wonton,300g*6,BK,Kee Mao,2975,17850,6.0,
,07,2026,.7-11,ถ้วยใหม่,E+Wonton,Cooked Wonton,135g*24,SS,Regular,2665,63960,24.0,
04,08,2026,UK,Westbridge Foods Limited (One UK),Minced ND+Kee Mao,Cooked Wonton,300g*6,BK,Kee Mao,2695,16170,6.0,
,07,2026,.7-11,ถ้วยใหม่,E+Wonton,Cooked Wonton,135g*24,SS,Regular,2530,60720,24.0,
04,08,2026,UK,Westbridge Foods Limited (One UK),Minced ND+Kee Mao,Cooked Wonton,300g*6,BK,Kee Mao,2330,13980,6.0,
,07,2026,.7-11,ถ้วยใหม่,E+Wonton,Cooked Wonton,135g*24,SS,Regular,1296,31104,24.0,
24,07,2026,UK,Westbridge Foods Limited (One UK),Minced ND+BC,Cooked Wonton,258g*12,BK,Regular,2600,31200,12.0,
23,07,2026,CAN,Bellisio Foods Canada,Wonton ND+BC,Cooked Wonton,308g*6c*6in,HC,Y3,792,28512,36.0,
30,07,2026,CAN,Bellisio Foods Canada,Wonton ND+BC,Cooked Wonton,308g*6c*6in,HC,Y3,792,28512,36.0,
20,08,2026,CAN,Bellisio Foods Canada,Wonton ND+BC,Cooked Wonton,308g*6c*6in,HC,Y3,129,4644,36.0,
21,07,2026,Netherlands,Westbridge Foods Limited (One UK),Wonton,Cooked Wonton,148g*6c*6in,HC,Regular,1288,46368,36.0,
27,07,2026,UK,Westbridge Foods Limited (One UK),Wonton,Cooked Wonton,148g*6c*6in,HC,Regular,1288,46368,36.0,
27,07,2026,UK,Food Fellas,Wonton,Cooked Wonton,145g*8,HC,Regular,900,19800,22.0,
04,08,2026,Malay,CPM Malaysia,Wonton,Cooked Wonton,145g*24,M,Regular,1050,25200,24.0,
06,08,2026,AUS,CPF Australia Pty Ltd.(Woolworth),Wonton ND+V,Cooked Wonton,305g*5,HC,Regular,5076,25380,5.0,
20,08,2026,New Zealand,"Lim Brothers Import&Export Co.,Ltd.",Wonton ND+V,Cooked Wonton,305g*8,HC,Regular,796,6368,8.0,
06,08,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,308g*6c*6in,HC,Regular,792,28512,36.0,
13,08,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,308g*6c*6in,HC,Regular,480,17280,36.0,
,06,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,Wonton ND,Cooked Wonton,227g*12,SS,MK,68,816,12.0,
,07,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,Wonton ND,Cooked Wonton,227g*12,SS,MK,2500,30000,12.0,
,07,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,263,6312,24.0,
,08,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,4438,106512,24.0,
03,08,2026,Laos,บริษัท ปิก้าเทรดดิ้ง จำกัด,E+Wonton,Cooked Wonton,145g*12,M,Regular,200,2400,12.0,
,08,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,145g*12,M,Regular,1473,17676,12.0,
,08,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,1181,28344,24.0,
,07,2026,.7-11,ถ้วยใหม่,E+Wonton,Cooked Wonton,135g*24,SS,Regular,3359,80616,24.0,
17,08,2026,Korea,Consumer Package Commerce,Minced ND,Cooked Wonton,231g*12,BK,Regular,2500,30000,12.0,
04,08,2026,Denmark,CPF DENMARK,Minced ND+TK,Cooked Wonton,130g*12ถ้วย,BK,Tomkha+CM,4352,52224,12.0,
11,08,2026,Denmark,CPF DENMARK,Minced ND+V+TK,Cooked Wonton,240g*12ถ้วย,BK,Tomkha+CM,2660,31920,12.0,
20,08,2026,New Zealand,"Lim Brothers Import&Export Co.,Ltd.",Minced ND+V+TK,Cooked Wonton,302g*8,BK,Tomkha+CM,500,4000,8.0,
04,08,2026,Malay,CPM Malaysia,Wonton+TY,Cooked Wonton,115g*24,M,TYTB3C 30G,1050,25200,24.0,
07,08,2026,SG,CP FOODS SINGAPORE PTE. LTD,Wonton +TY,Cooked Wonton,115g*24,M,TYTB3C 30G,250,6000,24.0,
13,08,2026,AUS,CPF Australia Pty Ltd.,Wonton ND+V,Cooked Wonton,308g*6c*6in,HC,Regular,312,11232,36.0,
04,08,2026,Denmark,CPF DENMARK,Minced ND+V+TY,Cooked Wonton,302g*12,BK,TYEXSG+CO,2520,30240,12.0,
11,08,2026,UK,Westbridge Foods Limited (One UK),Wonton,Cooked Wonton,148g*6c*6in,HC,Regular,1288,46368,36.0,
,08,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,1881,45144,24.0,
,09,2026,.7-11,Seven ถ้วยดำ,E+Wonton,Cooked Wonton,145g*24,M,Regular,33,792,24.0,
,08,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,145g*12,M,Regular,12,144,12.0,
,08,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,145g*12,M,Regular,1027,12324,12.0,
,08,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton TY,Cooked Wonton,143g*12,SS,TYNSF,300,3600,12.0,
,08,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton TY,Cooked Wonton,143g*12,SS,TYNSF,309,3708,12.0,
,07,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,90g*3B*6B,M,ซุปซอง 5g.,556,10008,18.0,
,08,2026,MTFS,ซีพีเอฟ เทรดดิ้ง,E+Wonton,Cooked Wonton,90g*3B*6B,M,ซุปซอง 5g.,800,14400,18.0,
,07,2026,.7-11,ถ้วยใหม่,E+Wonton,Cooked Wonton,135g*24,SS,Regular,1356,32544,24.0,
,08,2026,.7-11,ถ้วยใหม่,E+Wonton,Cooked Wonton,135g*24,SS,Regular,3089,74136,24.0,
,08,2026,.7-11,ถ้วยใหม่,E+Wonton,Cooked Wonton,135g*24,SS,Regular,3602,86448,24.0,
,07,2026,.7-11,CPFGS,E+NDเส้นมัน+หมาล่า,Cooked Wonton,250g*24,SS,หมาล่า,127,3048,24.0,
,09,2026,.7-11,CPFGS,E+NDเส้นมัน+หมาล่า,Cooked Wonton,250g*24,SS,หมาล่า,1200,28800,24.0,
24,07,2026,UK,Westbridge Foods Limited (One UK),Minced ND+BC,Cooked Wonton,258g*12,BK,Regular,2600,31200,12.0,
04,08,2026,Denmark,CPF DENMARK,Minced ND+TY,Cooked Wonton,130g*12ถ้วย,BK,TYANSSG+CM,4352,52224,12.0,
11,08,2026,Denmark,CPF DENMARK,Minced ND+V+TY,Cooked Wonton,240g*12ถ้วย,BK,TYANSSG+CM,2660,31920,12.0,
05,08,2026,China,"CP Global Supply Chain (Guangdong) Co., Ltd.",R-Wonton no egg,Raw Wonton,630g*8in,S,ซุปซอง 5g.,924,7392,8.0,
